rt,session_id,button_pressed,card,critical_trial,color,pair_type,trial_result,trial_with_partner,Participant ID,Session Number,Deck Color,Order,MINT_Score_Uncued_Correct,ppt_id,Gender,Native_Speaker,Played_before,Taboo_expertise,partner_id,partner_closeness
2098,8,1,Outhouse,yes,Red,Friend,Lost,35,30,8,Red,Stranger_Friend,21,30,Male,Yes,No,3,29,6
3598,8,1,Scoop,yes,Red,Friend,Lost,36,30,8,Red,Stranger_Friend,21,30,Male,Yes,No,3,29,6
4470,8,1,Welcome,yes,Red,Friend,Lost,37,30,8,Red,Stranger_Friend,21,30,Male,Yes,No,3,29,6
6851,8,0,Whisper,yes,Red,Friend,Won,38,30,8,Red,Stranger_Friend,21,30,Male,Yes,No,3,29,6
4287,8,1,Wishing Well,yes,Red,Friend,Lost,39,30,8,Red,Stranger_Friend,21,30,Male,Yes,No,3,29,6
6297,8,1,Yawn,yes,Red,Friend,Lost,40,30,8,Red,Stranger_Friend,21,30,Male,Yes,No,3,29,6
6333,8,1,Watch,yes,Red,Friend,Lost,41,30,8,Red,Stranger_Friend,21,30,Male,Yes,No,3,29,6
11185,8,0,Sunburn,yes,Red,Friend,Won,42,30,8,Red,Stranger_Friend,21,30,Male,Yes,No,3,29,6
10130,8,0,Leftovers,yes,Purple,Stranger,Won,1,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
,8,,Tickle,yes,Purple,Stranger,Out of time,2,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
8237,8,0,Prom,yes,Purple,Stranger,Won,3,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
11226,8,0,Jail,yes,Purple,Stranger,Won,4,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
26808,8,1,Scenery,yes,Purple,Stranger,Lost,5,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
14875,8,1,Slap,yes,Purple,Stranger,Lost,6,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
5769,8,1,Fog,yes,Purple,Stranger,Lost,7,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
16608,8,0,Finger,yes,Purple,Stranger,Won,8,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
,8,,Dance,yes,Purple,Stranger,Out of time,9,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
,8,,Rain Forest,yes,Purple,Stranger,Out of time,10,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
14764,8,0,Sneeze,yes,Purple,Stranger,Won,11,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
12176,8,0,Gingerbread,yes,Purple,Stranger,Won,12,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
15550,8,0,Pigeon,yes,Purple,Stranger,Won,13,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
23364,8,1,Puke,yes,Purple,Stranger,Lost,14,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
11498,8,0,Fly,yes,Purple,Stranger,Won,15,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
,8,,Quack,yes,Purple,Stranger,Out of time,16,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
15694,8,0,Panda,yes,Purple,Stranger,Won,17,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
3241,8,1,Fumble,yes,Purple,Stranger,Lost,18,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
12174,8,0,Picnic,yes,Purple,Stranger,Won,19,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
23008,8,1,Tightrope,yes,Purple,Stranger,Lost,20,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
,8,,Fireplace,yes,Purple,Stranger,Out of time,21,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
29602,8,0,In-Law,yes,Purple,Stranger,Won,22,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
28469,8,0,Mix,yes,Purple,Stranger,Won,23,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
13225,8,0,Mountain,yes,Purple,Stranger,Won,24,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
13598,8,0,Test,yes,Purple,Stranger,Won,25,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
3713,8,1,Nozzle,yes,Purple,Stranger,Lost,26,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
11058,8,0,Kangaroo,yes,Purple,Stranger,Won,27,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
5748,8,1,Tavern,yes,Purple,Stranger,Lost,28,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
22673,8,1,Dummy,yes,Purple,Stranger,Lost,29,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,29,0
14737,8,0,Paycheck,yes,Purple,Friend,Won,1,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
12455,8,0,Mud,yes,Purple,Friend,Won,2,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
12770,8,0,Stale,yes,Purple,Friend,Won,3,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
25719,8,0,Hiking,yes,Purple,Friend,Won,4,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
11163,8,0,Marshmallow,yes,Purple,Friend,Won,5,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
,8,,Mascara,yes,Purple,Friend,Out of time,6,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
18098,8,0,Purple,yes,Purple,Friend,Won,7,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
9927,8,0,Job,yes,Purple,Friend,Won,8,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
7887,8,1,Mistletoe,yes,Purple,Friend,Lost,9,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
13450,8,0,Recliner,yes,Purple,Friend,Won,10,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
7783,8,0,Boss,yes,Purple,Friend,Won,11,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
12807,8,0,Sizzle,yes,Purple,Friend,Won,12,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
29878,8,0,Raisin,yes,Purple,Friend,Won,13,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
22212,8,0,Mattress,yes,Purple,Friend,Won,14,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
5863,8,0,Rock,yes,Purple,Friend,Won,15,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
17906,8,1,Skunk,yes,Purple,Friend,Lost,16,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
,8,,Pastry,yes,Purple,Friend,Out of time,17,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
23919,8,1,Thirst,yes,Purple,Friend,Lost,18,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
,8,,Negative,yes,Purple,Friend,Out of time,19,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
13692,8,0,Monster,yes,Purple,Friend,Won,20,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
8987,8,0,Slow,yes,Purple,Friend,Won,21,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
7645,8,0,Taxes,yes,Purple,Friend,Won,22,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
10873,8,1,Ping-Pong,yes,Purple,Friend,Lost,23,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
,8,,Lasagna,yes,Purple,Friend,Out of time,24,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
14549,8,0,Temperature,yes,Purple,Friend,Won,25,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
17604,8,0,Sushi,yes,Purple,Friend,Won,26,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
12241,8,0,Jogging,yes,Purple,Friend,Won,27,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
13858,8,0,Touchdown,yes,Purple,Friend,Won,28,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
8218,8,0,Lemon,yes,Purple,Friend,Won,29,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
9176,8,0,Pedicure,yes,Purple,Friend,Won,30,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
18193,8,0,Spring Break,yes,Purple,Friend,Won,31,31,8,Purple,Stranger_Friend,21,31,Female,Yes,Yes,4,32,6
,8,,Snob,yes,Yellow,Stranger,Out of time,1,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
9579,8,1,Forest,yes,Yellow,Stranger,Lost,2,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
12765,8,0,Money,yes,Yellow,Stranger,Won,3,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
5565,8,0,Cupcake,yes,Yellow,Stranger,Won,4,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
,8,,Mop,yes,Yellow,Stranger,Out of time,5,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
16175,8,0,Sip,yes,Yellow,Stranger,Won,6,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
25157,8,1,Scale,yes,Yellow,Stranger,Lost,7,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
8735,8,1,Know,yes,Yellow,Stranger,Lost,8,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
18958,8,0,Paint,yes,Yellow,Stranger,Won,9,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
7672,8,0,Brown,yes,Yellow,Stranger,Won,10,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
20294,8,1,Flamingo,yes,Yellow,Stranger,Lost,11,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
28855,8,0,Detective,yes,Yellow,Stranger,Won,12,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
5699,8,0,Honey,yes,Yellow,Stranger,Won,13,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
3607,8,1,Decipher,yes,Yellow,Stranger,Lost,14,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
,8,,Quit,yes,Yellow,Stranger,Out of time,15,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
25029,8,0,Coincidence,yes,Yellow,Stranger,Won,16,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
16456,8,0,Museum,yes,Yellow,Stranger,Won,17,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
27843,8,0,Curfew,yes,Yellow,Stranger,Won,18,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
27632,8,0,Newspaper,yes,Yellow,Stranger,Won,19,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
29509,8,1,Geyser,yes,Yellow,Stranger,Lost,20,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
20249,8,0,Fall,yes,Yellow,Stranger,Won,21,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
15777,8,0,Ghost,yes,Yellow,Stranger,Won,22,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
,8,,Cream,yes,Yellow,Stranger,Out of time,23,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
5069,8,1,Brandy,yes,Yellow,Stranger,Lost,24,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
6322,8,1,Butterfly,yes,Yellow,Stranger,Lost,25,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
,8,,Soup,yes,Yellow,Stranger,Out of time,26,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
19250,8,1,Globe,yes,Yellow,Stranger,Lost,27,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,30,0
6976,8,0,Coach,yes,Yellow,Friend,Won,1,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
5869,8,0,Map,yes,Yellow,Friend,Won,2,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
17195,8,1,Helicopter,yes,Yellow,Friend,Lost,3,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
5294,8,1,Chandelier,yes,Yellow,Friend,Lost,4,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
14891,8,0,Island,yes,Yellow,Friend,Won,5,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
9736,8,0,Infinity,yes,Yellow,Friend,Won,6,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
8763,8,0,Jump,yes,Yellow,Friend,Won,7,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
2954,8,1,Duvet,yes,Yellow,Friend,Lost,8,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
19207,8,1,Healthy,yes,Yellow,Friend,Lost,9,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
10185,8,1,Lipstick,yes,Yellow,Friend,Lost,10,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
9673,8,0,Clumsy,yes,Yellow,Friend,Won,11,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
7460,8,1,Forecast,yes,Yellow,Friend,Lost,12,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
5213,8,1,Refrigerator,yes,Yellow,Friend,Lost,13,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
7959,8,1,Debut,yes,Yellow,Friend,Lost,14,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
11877,8,0,Milk,yes,Yellow,Friend,Won,15,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
12347,8,1,Nest,yes,Yellow,Friend,Lost,16,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
20477,8,0,Cast,yes,Yellow,Friend,Won,17,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
10220,8,1,Gallery,yes,Yellow,Friend,Lost,18,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
,8,,Insomnia,yes,Yellow,Friend,Out of time,19,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
9808,8,0,Diamond,yes,Yellow,Friend,Won,20,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
17971,8,0,Bubble Gum,yes,Yellow,Friend,Won,21,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
4300,8,1,Pat,yes,Yellow,Friend,Lost,22,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
17453,8,0,Garage,yes,Yellow,Friend,Won,23,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
7435,8,1,Kite,yes,Yellow,Friend,Lost,24,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
25429,8,0,Doll,yes,Yellow,Friend,Won,25,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
8308,8,0,Field,yes,Yellow,Friend,Won,26,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
12537,8,1,Jackpot,yes,Yellow,Friend,Lost,27,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
11436,8,0,Fan,yes,Yellow,Friend,Won,28,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
8033,8,1,Heist,yes,Yellow,Friend,Lost,29,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
8448,8,1,Crayon,yes,Yellow,Friend,Lost,30,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
7397,8,0,Butter,yes,Yellow,Friend,Won,31,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
17763,8,1,Score,yes,Yellow,Friend,Lost,32,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
3344,8,1,Confetti,yes,Yellow,Friend,Lost,33,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
8321,8,0,Heart,yes,Yellow,Friend,Won,34,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
14353,8,0,Float,yes,Yellow,Friend,Won,35,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
20107,8,0,Organic,yes,Yellow,Friend,Won,36,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
12540,8,0,Reindeer,yes,Yellow,Friend,Won,37,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
10907,8,1,Ancient,yes,Yellow,Friend,Lost,38,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
5668,8,0,Germ,yes,Yellow,Friend,Won,39,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
12038,8,0,Belly Button,yes,Yellow,Friend,Won,40,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
12022,8,0,Artist,yes,Yellow,Friend,Won,41,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
4589,8,1,Pomegranate,yes,Yellow,Friend,Lost,42,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
15889,8,0,Quick,yes,Yellow,Friend,Won,43,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
5148,8,1,Explode,yes,Yellow,Friend,Lost,44,32,8,Yellow,Stranger_Friend,20.5,32,Female,Yes,No,1,31,6
8361,9,0,Doctor,yes,Blue,Friend,Won,1,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
20921,9,1,Bargain,yes,Blue,Friend,Lost,2,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
6606,9,1,Guess,yes,Blue,Friend,Lost,3,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
21892,9,1,Cologne,yes,Blue,Friend,Lost,4,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
4446,9,1,Amnesia,yes,Blue,Friend,Lost,5,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
5179,9,1,Dribble,yes,Blue,Friend,Lost,6,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
9811,9,0,Backpack,yes,Blue,Friend,Won,7,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
19140,9,1,Ache,yes,Blue,Friend,Lost,8,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
8756,9,1,Bench,yes,Blue,Friend,Lost,9,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
14709,9,0,Blast,yes,Blue,Friend,Won,10,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
5810,9,1,Pyramid,yes,Blue,Friend,Lost,11,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
11560,9,0,Chef,yes,Blue,Friend,Won,12,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
9345,9,0,Blister,yes,Blue,Friend,Won,13,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
7771,9,0,Bowling Alley,yes,Blue,Friend,Won,14,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
12811,9,0,Cactus,yes,Blue,Friend,Won,15,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
19053,9,0,Dust,yes,Blue,Friend,Won,16,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
25947,9,1,Aspirin,yes,Blue,Friend,Lost,17,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
27240,9,0,Crawl,yes,Blue,Friend,Won,18,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
11337,9,1,Lifeguard,yes,Blue,Friend,Lost,19,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
10217,9,1,Grease,yes,Blue,Friend,Lost,20,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
9211,9,0,Basement,yes,Blue,Friend,Won,21,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
7700,9,0,Breeze,yes,Blue,Friend,Won,22,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
14934,9,0,Battery,yes,Blue,Friend,Won,23,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
24250,9,1,Carpet,yes,Blue,Friend,Lost,24,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
6633,9,1,Daydream,yes,Blue,Friend,Lost,25,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
25357,9,1,Cockroach,yes,Blue,Friend,Lost,26,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
10977,9,0,Shadow,yes,Blue,Friend,Won,27,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
14891,9,1,Call,yes,Blue,Friend,Lost,28,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
12759,9,0,Camp,yes,Blue,Friend,Won,29,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
5597,9,1,Design,yes,Blue,Friend,Lost,30,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
7077,9,0,Bonfire,yes,Blue,Friend,Won,31,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
27667,9,1,Barn,yes,Blue,Friend,Lost,32,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
3585,9,1,Batter,yes,Blue,Friend,Lost,33,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
4632,9,0,Dorm,yes,Blue,Friend,Won,34,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
3065,9,1,Academy,yes,Blue,Friend,Lost,35,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
2336,9,1,Ambassador,yes,Blue,Friend,Lost,36,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
3144,9,1,Appendix,yes,Blue,Friend,Lost,37,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
18369,9,0,Gasp,yes,Blue,Friend,Won,38,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
4283,9,1,Cottage,yes,Blue,Friend,Lost,39,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
17488,9,0,Brain,yes,Blue,Friend,Won,40,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
2983,9,1,Freshen,yes,Blue,Friend,Lost,41,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
10020,9,1,Elf,yes,Blue,Friend,Lost,42,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,35,6
12152,9,0,Clown,yes,Blue,Stranger,Won,1,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
2527,9,1,Bloom,yes,Blue,Stranger,Lost,2,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
14468,9,0,Bath,yes,Blue,Stranger,Won,3,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
1943,9,1,Bait,yes,Blue,Stranger,Lost,4,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
8164,9,1,Downtown,yes,Blue,Stranger,Lost,5,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
24357,9,1,Battle,yes,Blue,Stranger,Lost,6,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
5328,9,1,Boardwalk,yes,Blue,Stranger,Lost,7,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
7009,9,0,Angel,yes,Blue,Stranger,Won,8,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
28407,9,0,Airport,yes,Blue,Stranger,Won,9,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
11850,9,0,Bridge,yes,Blue,Stranger,Won,10,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
6342,9,1,Calories,yes,Blue,Stranger,Lost,11,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
25894,9,1,Army,yes,Blue,Stranger,Lost,12,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
11867,9,0,Dove,yes,Blue,Stranger,Won,13,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
8190,9,0,Eyelash,yes,Blue,Stranger,Won,14,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
17020,9,0,Crutches,yes,Blue,Stranger,Won,15,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
9526,9,0,Beach,yes,Blue,Stranger,Won,16,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
2190,9,1,Atlas,yes,Blue,Stranger,Lost,17,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
18357,9,0,Fingerprint,yes,Blue,Stranger,Won,18,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
15751,9,0,Burp,yes,Blue,Stranger,Won,19,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
17248,9,1,Chocolate,yes,Blue,Stranger,Lost,20,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
16503,9,0,Handcuffs,yes,Blue,Stranger,Won,21,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
2418,9,1,Caricature,yes,Blue,Stranger,Lost,22,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
28656,9,1,Flashlight,yes,Blue,Stranger,Lost,23,33,9,Blue,Friend_Stranger,19.5,33,Female,Yes,Yes,3,34,0
